naics_code,sector_label,seasonal_index,peak_quarter,n_excess_obs,n_years,earnings_excessQ1,n_earnings_excessQ1,earnings_excessQ2,n_earnings_excessQ2,earnings_excessQ3,n_earnings_excessQ3,earnings_excessQ4,n_earnings_excessQ4,earnings_share_Q1,earnings_share_Q2,earnings_share_Q3,earnings_share_Q4,idio_earnings_excessQ1,idio_earnings_excessQ2,idio_earnings_excessQ3,idio_earnings_excessQ4,earnings_excess_at_sep_peak,idio_earnings_excess_at_sep_peak,income_dips_in_off_season,income_dips_in_off_season_idio
562991,Administrative & waste services,0.1263178611921379,4.0,23.0,24,-0.12382727908859383,23,0.02583159109433172,24,-0.013649441930384953,24,0.11158651728769751,23,0.9109563628585748,0.9916005647370616,1.020581584426885,1.0768614879774785,-0.09250317294972477,0.0312220871998269,0.034488413513670824,0.026391542420398775,0.11158651728769751,0.026391542420398775,False,False
115210,"Agriculture, forestry, fishing",0.1251621884968601,4.0,23.0,24,-0.05442820351675544,23,0.006036180659300436,24,-0.0320488671749525,24,0.08199645722341885,23,0.9663889687191806,0.9841495478407097,0.9898377656436382,1.0596237177964716,-0.02310409737788638,0.011426676764795616,0.01608898826910328,-0.003198517643879892,0.08199645722341885,-0.003198517643879892,False,True
459920,Retail trade - specialty,0.1246799373718612,4.0,23.0,24,-0.12348867040836989,23,0.0029649949755333332,24,-0.05222171415948016,24,0.17364733385044043,23,0.9205793779925416,0.9590842162532205,0.9916590645628327,1.1286773411914053,-0.09216456426950083,0.008355491081028513,-0.004083858715424382,0.08845235898314169,0.17364733385044043,0.08845235898314169,False,False
541490,Professional & technical services,0.1235269461604419,4.0,23.0,24,-0.09352514254725758,23,-0.005131382104562511,24,-0.09215341621154267,24,0.19227816250450944,23,0.9543136404645228,0.9489220259797643,0.9537931757041305,1.1429711578515824,-0.06220103640838852,0.00025911400093267013,-0.044015560767486896,0.1070831876372107,0.19227816250450944,0.1070831876372107,False,False
813219,Other services,0.1231997231978933,3.0,24.0,24,-0.03749899905201962,23,0.004538338048537756,24,-0.02720611951779381,24,0.06063304156746723,23,0.9788773388696418,0.9884287444991537,0.9889034740315902,1.0437904425996143,-0.006174892913150563,0.009928834154032937,0.02093173592626197,-0.024561933299831508,-0.02720611951779381,0.02093173592626197,True,False
812199,Other services,0.1228049004618716,3.0,24.0,24,-0.02318958654929922,23,0.0002147168472300768,24,-0.02910417321761607,24,0.052223386760998684,23,0.9905018836303537,0.9873472869848093,0.9837632566448047,1.0383875727400322,0.00813451958956984,0.005605212952725258,0.019033682226439707,-0.032971588106300055,-0.02910417321761607,0.019033682226439707,True,False
921190,Public administration,0.1214757054005026,3.0,24.0,24,-0.03237399075694242,23,-0.0007490020469005654,24,-0.005735154683993067,24,0.03889138331459075,23,0.9773329211258406,0.9897835867670487,1.0037322565020579,1.0291512356050532,-0.0010498846180733573,0.004641494058594616,0.04240270076006271,-0.04630359155270799,-0.005735154683993067,0.04240270076006271,True,False
561740,Administrative & waste services,0.120955566448609,4.0,23.0,24,-0.14199834870243694,23,0.04618160661449037,24,-0.0194458753761628,24,0.11447004816550081,23,0.8991952934178008,1.0060980792950363,1.0206376519432911,1.0740689753438717,-0.11067424256356788,0.05157210271998555,0.02869198006789298,0.029275073298202073,0.11447004816550081,0.029275073298202073,False,False
541720,Professional & technical services,0.1208211213501877,3.0,24.0,24,-0.029736990318610834,23,-0.012484342464615708,24,-0.050650875742575575,24,0.09389266732886818,23,0.9908516545767636,0.967582583813447,0.9692821979793619,1.0722835636304275,0.001587115820258226,-0.007093846359120527,-0.002513020298519797,0.008697692461569442,-0.050650875742575575,-0.002513020298519797,True,True
611692,Educational services,0.1205549430640026,3.0,24.0,24,-0.08596370894131655,23,0.0343744827291443,24,0.027141022607951426,24,0.0231528139143315,23,0.9283060123567682,1.019523494384051,1.041992010953045,1.010178482306136,-0.05463960280244749,0.03976497883463948,0.0752788780520072,-0.06204216095296724,0.027141022607951426,0.0752788780520072,False,False
811310,Other services,0.1204093856872447,2.0,24.0,24,-0.06356626639003704,23,0.008773076781555936,24,-0.05373908055952453,24,0.10814635787908684,23,0.9661445863491677,0.9795749120447704,0.9754590841772611,1.078821417428801,-0.03224216025116798,0.014163572887051116,-0.005601225115468754,0.022951383011788104,0.008773076781555936,0.014163572887051116,False,False
458110,Retail trade - specialty,0.1202297476234993,1.0,23.0,24,-0.12365399738551065,23,0.039221592156140204,24,-0.0187385569652556,24,0.1034244030960592,23,0.9120802044256422,1.003668807976269,1.0168142272146155,1.0674367603834731,-0.0923298912466416,0.04461208826163539,0.029399298478800177,0.01822942822876046,-0.12365399738551065,-0.0923298912466416,True,True
459110,Retail trade - specialty,0.1194446649827595,3.0,24.0,24,-0.06396555223315169,23,0.01799188962305549,24,-0.03153710395318102,24,0.07772009321587442,23,0.9610373992432605,0.994491988053082,0.9919627976167925,1.0525078150868652,-0.03264144609428263,0.02338238572855067,0.01660075149087476,-0.00747488165142432,-0.03153710395318102,0.01660075149087476,True,False
485510,Transportation,0.1188547178439451,4.0,23.0,24,-0.11672556232323582,23,0.07787129623211124,24,-0.044435003760010285,24,0.08292417438111359,23,0.9233503660709088,1.037509750335744,0.9959265421363567,1.0432133414569904,-0.08540145618436676,0.08326179233760642,0.003702851684045494,-0.002270800486185151,0.08292417438111359,-0.002270800486185151,False,True
238310,Construction,0.11885451248464,4.0,23.0,24,-0.09267084999513679,23,0.003362848624575157,24,-0.034537525712796335,24,0.12527826662637817,23,0.9396453887353751,0.9717321362987681,0.9970931866130107,1.091529288352846,-0.06134674385626773,0.008753344730070337,0.013600329731259443,0.04008329175907943,0.12527826662637817,0.04008329175907943,False,False
813311,Other services,0.1185943959868507,3.0,24.0,24,-0.03734702536217563,23,0.00845470024171067,24,-0.02714561449532181,24,0.055885760734641333,23,0.9785629734092537,0.9922604865463546,0.9890485992000343,1.0401279408443573,-0.006022919223306569,0.013845196347205851,0.02099224094873397,-0.029309214132657406,-0.02714561449532181,0.02099224094873397,True,False
112990,"Agriculture, forestry, fishing",0.1175719556026862,4.0,23.0,24,-0.059860326988282246,23,0.006613712359063499,24,-0.06199848203801011,24,0.11778835538908021,23,0.9697454434486437,0.9758626994959414,0.9687525308251121,1.085639326230303,-0.028536220849413187,0.01200420846455868,-0.013860626593954331,0.03259338052178147,0.11778835538908021,0.03259338052178147,False,False
811192,Other services,0.1172291922790531,3.0,24.0,24,-0.0638582536635296,23,-0.0034856345047963914,24,0.0023758253698759383,24,0.06373461246423848,23,0.9526398618526493,0.9815195945693787,1.0173705962957007,1.0484699472822712,-0.03253414752466054,0.0019048616006987896,0.05051368081393172,-0.021460362403060262,0.0023758253698759383,0.05051368081393172,False,False
212210,"Mining, quarrying, oil & gas",0.1170861953244492,3.0,24.0,24,0.08525227026877888,23,-0.09748167193853091,24,0.0790806924207117,24,-0.07550231486378645,23,1.0438566265025901,0.9434974343692364,1.0381015861129443,0.974544353015229,0.11657637640764794,-0.09209117583303573,0.12721854786476747,-0.16069728973108519,0.0790806924207117,0.12721854786476747,False,False
311225,Manufacturing - food/textiles,0.1166760136547215,2.0,24.0,24,-0.05359250482152321,23,0.009755450284495842,24,-0.054343717246234775,24,0.09820192006426609,23,0.9749079571828482,0.9832768635967003,0.9721348694415607,1.0696803097788907,-0.02226839868265415,0.015145946389991023,-0.006205861802178997,0.013006945196967351,0.009755450284495842,0.015145946389991023,False,False
449129,Retail trade - general,0.1152731271026388,1.0,23.0,24,-0.15426937911006616,23,0.05000329899773868,24,-0.03758252775618062,24,0.1416581596954482,23,0.8938914631660814,1.0021062774677056,1.0103144937738524,1.0936877655923605,-0.1229452729711971,0.05539379510323386,0.010555327687875156,0.056463184828149465,-0.15426937911006616,-0.1229452729711971,True,True
327332,Manufacturing - paper/chemicals,0.1150630363708437,4.0,23.0,24,-0.11025915853018677,23,0.046034291213547164,24,-0.04529922126759097,24,0.11486742244462037,23,0.9227184512965466,1.0051740345565323,0.9955610353894238,1.0765464787574972,-0.0789350523913177,0.05142478731904235,0.0028386341764648076,0.029672447577321626,0.11486742244462037,0.029672447577321626,False,False
457110,Retail trade - specialty,0.114819535642027,3.0,24.0,24,-0.04974297691232479,23,0.0072149005837924786,24,-0.02196138433096147,24,0.06453106817873308,23,0.9687578226225707,0.9894803800143289,0.995773136238502,1.045988661124598,-0.018418870773455734,0.01260539668928766,0.026176471113094308,-0.02066390668856566,-0.02196138433096147,0.026176471113094308,True,False
512230,Information,0.1146546409964035,4.0,23.0,24,-0.07671841105648858,23,0.0291161613499407,24,-0.11155557058817868,24,0.15417372421996361,23,0.9671552727757887,0.9809827287458107,0.9365778620159513,1.115284136462449,-0.04539430491761952,0.03450665745543588,-0.0634177151441229,0.06897874935266488,0.15417372421996361,0.06897874935266488,False,False
923130,Public administration,0.1142010528351602,3.0,24.0,24,-0.03279541207745136,23,-0.009771260835537268,24,0.008576570095446467,24,0.0342243653989706,23,0.9728167808492834,0.9840265228127061,1.0147787864472033,1.0283779098908075,-0.0014713059385823013,-0.004380764730042087,0.05671442553950225,-0.05097060946832814,0.008576570095446467,0.05671442553950225,False,False
444110,Retail trade - general,0.1136838942291571,3.0,24.0,24,0.05529078641551881,23,-0.04569795894281495,24,-0.009717962475399938,24,0.0010606337650322494,23,1.0424771127209882,0.9652217578057144,0.9793623207760707,1.0129388086972266,0.08661489255438787,-0.040307462837319764,0.03841989296865584,-0.08413434110226649,-0.009717962475399938,0.03841989296865584,True,False
238350,Construction,0.113594661182714,4.0,23.0,24,-0.11137904937561555,23,0.025402484730371298,24,-0.037942947279709004,24,0.12333355046793168,23,0.9264384216049137,0.9882343095054394,0.9992252279452227,1.086102040944424,-0.08005494323674649,0.030792980835866478,0.010194908164346775,0.03813857560063294,0.12333355046793168,0.03813857560063294,False,False
213115,"Mining, quarrying, oil & gas",0.1132530905932343,4.0,23.0,24,-0.09398855744022006,23,0.04044434670503535,24,-0.06514089551061664,24,0.12442516842669418,23,0.9490385020562631,1.0017435488869175,0.9735599023075011,1.0756580467493182,-0.062664451301351,0.04583484281053053,-0.017003040066560858,0.03923019355939544,0.12442516842669418,0.03923019355939544,False,False
541340,Professional & technical services,0.1125865591702579,4.0,23.0,24,-0.09967151613766528,23,0.015270266124909943,24,-0.07925326121420033,24,0.16330058490752766,23,0.9453003421356913,0.9706192930987404,0.9653977118119693,1.1186826529535991,-0.06834740999879622,0.020660762230405125,-0.03111540577014455,0.07810561004022892,0.16330058490752766,0.07810561004022892,False,False
624310,Health care & social assistance,0.1125436918392734,3.0,24.0,24,-0.04680921881705332,23,0.006899862183834519,24,-0.016364603139294904,24,0.055838570029042855,23,0.9695919408708192,0.9913089747610093,0.9992262842835302,1.0398728000846411,-0.015485112678184261,0.0122903582893297,0.03177325230476087,-0.029356404838255884,-0.016364603139294904,0.03177325230476087,True,False
236116,Construction,0.1117652747465128,4.0,23.0,24,-0.09178608862846321,23,-0.013603054770619039,24,-0.0718598886118619,24,0.17786393609707585,23,0.9482932098234471,0.9452080522999093,0.9693290043176096,1.1371697335590338,-0.060461982489594154,-0.008212558665123857,-0.023722033167806127,0.09266896122977711,0.17786393609707585,0.09266896122977711,False,False
337127,Manufacturing - metals/machinery,0.1116607364462698,3.0,24.0,24,-0.0995800366340199,23,0.018731994860680595,24,-0.07441991895498973,24,0.15548916219390368,23,0.944790348362476,0.9755221379965094,0.9687899379091816,1.1108975757318331,-0.06825593049515084,0.024122490966175775,-0.02628206351093395,0.07029418732660495,-0.07441991895498973,-0.02628206351093395,True,True
624230,Health care & social assistance,0.1113648754069338,4.0,23.0,24,-0.05110461182322491,23,0.0018638913906116928,24,-0.019405560378075292,24,0.06818250096226543,23,0.9660526381773403,0.9840795839903667,0.9983787470221697,1.0514890308101232,-0.019780505684355854,0.007254387496106874,0.028732295065980486,-0.017012473905033312,0.06818250096226543,-0.017012473905033312,False,True
925120,Public administration,0.1099489392209894,3.0,24.0,24,-0.03569950145000677,23,0.011685539917868545,24,-0.02699425740237231,24,0.051524945921631905,23,0.9803119669000632,0.9961247764170987,0.9885665060983975,1.0349967505844406,-0.00437539531113771,0.017076036023363727,0.02114359804168347,-0.033670028945666834,-0.02699425740237231,0.02114359804168347,True,False
445131,Retail trade - general,0.1095460620455786,3.0,24.0,24,-0.04182820763693736,23,0.011386210973756047,24,-0.016144505373661033,24,0.04564397788247599,23,0.9743192271588562,0.9974444515688212,0.997797254031274,1.0304390672410488,-0.010504101498068304,0.01677670707925123,0.03199335007039475,-0.03955099698482275,-0.016144505373661033,0.03199335007039475,True,False
611519,Educational services,0.1087347735529936,2.0,24.0,24,-0.052481364499243656,23,0.013871078004070383,24,-0.051835116313884294,24,0.09082838589836016,23,0.9733159677352399,0.9876980284778556,0.9743379332123304,1.064648070574574,-0.021157258360374596,0.019261574109565565,-0.0036972608698285156,0.005633411031061422,0.013871078004070383,0.019261574109565565,False,False
541430,Professional & technical services,0.1084761245229517,4.0,23.0,24,-0.08697297677903269,23,0.0102267135660533,24,-0.07582604087033484,24,0.15368475974539988,23,0.953452195576873,0.9694354318015662,0.9649652408941525,1.1121471317274085,-0.055648870640163633,0.01561720967154848,-0.027688185426279065,0.06848978487810115,0.15368475974539988,0.06848978487810115,False,False
445298,Retail trade - general,0.1078102061021661,3.0,24.0,24,-0.07754993124863481,23,0.02288532357641013,24,-0.037919737752125364,24,0.0915733917107134,23,0.953171530146686,0.9946359210412637,0.990329664783021,1.0618628840290292,-0.04622582510976575,0.02827581968190531,0.010218117691930415,0.006378416843414655,-0.037919737752125364,0.010218117691930415,True,False
236220,Construction,0.1075729464138883,4.0,23.0,24,-0.08998232746597816,23,-0.003995496014244417,24,-0.085080375794912,24,0.17817826879493098,23,0.953282270545231,0.9520718022358619,0.9588523259549818,1.1357936012639256,-0.0586582213271091,0.0013950000912507643,-0.03694252035085622,0.09298329392763224,0.17817826879493098,0.09298329392763224,False,False
485111,Transportation,0.1043884862205199,1.0,23.0,24,-0.04770431428516663,23,0.01278191545209898,24,-0.02318119829579454,24,0.058437902273224276,23,0.9713476903000579,0.99550407945352,0.9940966377027843,1.0390515925436379,-0.01638020814629757,0.01817241155759416,0.024956657148261237,-0.026757072594074463,-0.04770431428516663,-0.01638020814629757,True,True
459930,Retail trade - specialty,0.1042643363807158,4.0,23.0,24,-0.10211806077780494,23,0.00494051089610117,24,-0.020096193356406337,24,0.11646891493369925,23,0.9292381353120472,0.9746544915479814,1.0101898259917135,1.085917547148258,-0.07079395463893588,0.010331007001596351,0.02804166208764944,0.03127394006640051,0.11646891493369925,0.03127394006640051,False,False
522310,Finance & insurance,0.1041055272071525,4.0,23.0,24,-0.06449642404839527,23,-0.005841531569682913,24,-0.022962074311121513,24,0.09677365342174324,23,0.9576814787767368,0.9723982699188555,0.9987981242003401,1.0711221271040676,-0.03317231790952621,-0.0004510354641877323,0.025175781132934266,0.0115786785544445,0.09677365342174324,0.0115786785544445,False,False
458310,Retail trade - specialty,0.1032739235662591,1.0,23.0,24,-0.07351875070003447,23,0.005610120727264865,24,-0.05640523095196684,24,0.12261846574441959,23,0.9600815296676788,0.9735022202991687,0.9757026694761293,1.0907135805570232,-0.04219464456116541,0.011000616832760046,-0.00826737550791106,0.03742349087712085,-0.07351875070003447,-0.04219464456116541,True,True
621399,Health care & social assistance,0.1027035924405796,4.0,23.0,24,-0.06423396330553129,23,0.006010129780149656,24,-0.04321531077756028,24,0.1015804856286128,23,0.9636941342724926,0.979503070945127,0.9832917480574622,1.0735110467249178,-0.032909857166662226,0.011400625885644836,0.004922544666495499,0.01638551076131406,0.1015804856286128,0.01638551076131406,False,False
238340,Construction,0.101328241366917,4.0,23.0,24,-0.11407706373706988,23,0.02591478815900369,24,-0.043214368497845566,24,0.13026022937589787,23,0.9265764151029839,0.9870354703607164,0.9956649493004416,1.0907231652358578,-0.08275295759820082,0.03130528426449887,0.004923486946210212,0.045065254508599134,0.13026022937589787,0.045065254508599134,False,False
424990,Wholesale trade,0.1012682265237551,4.0,23.0,24,-0.04681340195745978,23,-0.007079199817108153,24,-0.08744973843739923,24,0.14229250001778834,23,0.9864711206330424,0.959261260914773,0.9462098008307197,1.1080578176214653,-0.015489295818590723,-0.0016887037116129723,-0.03931188299334345,0.0570975251504896,0.14229250001778834,0.0570975251504896,False,False
561611,Administrative & waste services,0.1009777671232286,4.0,23.0,24,-0.03417830223553696,23,-0.012437460102133749,24,-0.024902550734056592,24,0.0737530027342842,23,0.9794747762608385,0.9724199484067935,0.9902400407570161,1.0578652345753519,-0.002854196096667899,-0.0070469639966385675,0.023235304709999186,-0.011441972133014539,0.0737530027342842,-0.011441972133014539,False,True
624210,Health care & social assistance,0.1006372462031556,3.0,24.0,24,-0.058906571021132545,23,0.01225692753718062,24,-0.0333705198440327,24,0.07972589911505853,23,0.9644837227401784,0.9892946618358959,0.989591745857252,1.0566298695666736,-0.027582464882263485,0.0176474236426758,0.01476733560002308,-0.0054690757522402045,-0.0333705198440327,0.01476733560002308,True,False
488991,Transportation,0.0996556456301978,4.0,23.0,24,-0.09588834976462444,23,0.023927534281196507,24,-0.048754636260320526,24,0.11978599934698225,23,0.9409200548550528,0.987982673812774,0.987190224208102,1.083907047124071,-0.06456424362575539,0.029318030386691687,-0.0006167808162647476,0.03459102447968351,0.11978599934698225,0.03459102447968351,False,False
562212,Administrative & waste services,0.0992559434159751,4.0,23.0,24,-0.014950709922205607,23,-0.0102099503385396,24,-0.02400689148597163,24,0.04895288054867821,23,0.9941773477932011,0.9798468684305369,0.9859362897449518,1.0400394940313102,0.016373396216663453,-0.004819454233044419,0.02413096395808415,-0.03624209431862053,0.04895288054867821,-0.03624209431862053,False,True
325315,Manufacturing - paper/chemicals,0.0992082848956426,2.0,24.0,24,-0.06287279362166047,23,0.05282215102543674,24,-0.08962049804434917,24,0.10090628838953011,23,0.9726301866050197,1.0138253805456603,0.9493762724354274,1.0641681604138926,-0.03154868748279141,0.058212647130931924,-0.04148264260029339,0.015711313522231374,0.05282215102543674,0.058212647130931924,False,False
491110,Warehousing & couriers,0.0990075745063316,4.0,23.0,24,-0.09569751306181837,23,0.016152726214465323,24,-0.045121768435094696,24,0.1264641705174717,23,0.9357839339171693,0.9797067813751568,0.9913241764042137,1.0931851083034598,-0.06437340692294931,0.021543222319960503,0.0030160870089610825,0.04126919565017295,0.1264641705174717,0.04126919565017295,False,False
561710,Administrative & waste services,0.0988510794255522,4.0,23.0,24,-0.08512466278031681,23,0.046773374978273184,24,-0.015097825116772753,24,0.052785105036305756,23,0.9402518913383923,1.0218247303854797,1.0098508194760207,1.0280725588001074,-0.053800556641447755,0.05216387108376837,0.033040030327283025,-0.032409869830992984,0.052785105036305756,-0.032409869830992984,False,True
445292,Retail trade - general,0.0982574836572856,4.0,23.0,24,-0.14732253812954307,23,0.039625713756148866,24,-0.036184869378312494,24,0.14431842573282463,23,0.8992824701125683,0.9939915806675673,1.0094492637102688,1.0972766855095955,-0.11599843199067401,0.04501620986164405,0.011952986065743285,0.059123450865525895,0.14431842573282463,0.059123450865525895,False,False
924110,Public administration,0.0981908850759299,4.0,23.0,24,-0.029639246543343684,23,0.00767180682469705,24,-0.011726009633814122,24,0.035505432857456054,23,0.9808088102895599,0.9973660737099457,0.9985797234809373,1.023245392519557,0.001684859595525376,0.01306230293019223,0.03641184581024166,-0.049689542009842685,0.035505432857456054,-0.049689542009842685,False,True
315210,Manufacturing - food/textiles,0.0977203043143405,4.0,23.0,24,-0.06102171469415812,23,0.015792584308923708,24,-0.05501506305065514,24,0.09876361567886639,23,0.967910497701971,0.9867577291926958,0.974019792065573,1.0713119810397604,-0.029697608555289058,0.021183080414418888,-0.006877207606599364,0.013568640811567653,0.09876361567886639,0.013568640811567653,False,False
113310,"Agriculture, forestry, fishing",0.09753401445643,4.0,23.0,24,-0.10961184544787299,23,-0.02961564095552417,24,-0.015156995267265402,24,0.15688567072988352,23,0.9208795727474178,0.9389585515378599,1.0162688122393504,1.1238930634753717,-0.07828773930900393,-0.02422514485002899,0.032980860176790375,0.07169069586258478,0.15688567072988352,0.07169069586258478,False,False
441210,Retail trade - general,0.097404872062961,4.0,23.0,24,-0.1697510179668342,23,0.08677023503611869,24,-0.00885257978813476,24,0.0925336612367319,23,0.8771174103809093,1.0428585119003768,1.035059143347607,1.0449649343711067,-0.13842691182796513,0.09216073114161387,0.03928527565592102,0.007338686369433162,0.0925336612367319,0.007338686369433162,False,False
236117,Construction,0.0971016684974878,4.0,23.0,24,0.012039437095364832,23,-0.02286970310180775,24,-0.07440596818170396,24,0.08771241511096128,23,1.0239987274097613,0.9603278833075447,0.9423964454089436,1.0732769438737504,0.043363543234233894,-0.01747920699631257,-0.026268112737648182,0.0025174402436625443,0.08771241511096128,0.0025174402436625443,False,False
624190,Health care & social assistance,0.096784846028946,3.0,24.0,24,-0.04181337147196031,23,0.007983697971930987,24,-0.029961139535633327,24,0.06367296671539849,23,0.976423004627906,0.9901376530026885,0.9878849054336091,1.0455544369357963,-0.010489265333091254,0.013374194077426169,0.01817671590842245,-0.02152200815190025,-0.029961139535633327,0.01817671590842245,True,False
523999,Finance & insurance,0.0967572253392811,4.0,23.0,24,0.17918447756924039,23,-0.1380112467625715,24,-0.05400599227210894,24,0.01436637667017424,23,1.1449557240984278,0.8923053305128681,0.9156774304524514,1.0470615149362528,0.21050858370810943,-0.13262075065707632,-0.005868136828053164,-0.0708285981971245,0.01436637667017424,-0.0708285981971245,False,True
621999,Health care & social assistance,0.096046216423973,4.0,23.0,24,-0.019748483050142627,23,-0.007945289108119697,24,-0.024498481880332754,24,0.052515405312459885,23,0.9918809264006403,0.9811821923986495,0.9863740366128981,1.040562844587812,0.011575623088726433,-0.0025547930026245157,0.023639373563723025,-0.032679569554838854,0.052515405312459885,-0.032679569554838854,False,True
321215,Manufacturing - paper/chemicals,0.0954890714285742,3.0,24.0,24,-0.09532376450197663,23,0.006781829342588322,24,-0.024385511219008976,24,0.11065345755230228,23,0.9353914683569182,0.9771171483885581,1.0052791697350212,1.0822122135195025,-0.06399965836310757,0.012172325448083502,0.023752344225046802,0.025458482685003544,-0.024385511219008976,0.023752344225046802,True,False
486990,Transportation,0.095484901759197,4.0,23.0,24,0.1311963275801364,23,-0.06321774303462399,24,-0.045661615850040776,24,-0.01813990752530027,23,1.1046868169606376,0.9564573240022417,0.9346633171130936,1.004192541924027,0.16252043371900549,-0.05782724692912881,0.002476239594015002,-0.10333488239259901,-0.01813990752530027,-0.10333488239259901,True,True
311941,Manufacturing - food/textiles,0.0949996557965419,4.0,23.0,24,-0.042202641341911006,23,0.008842964708013087,24,-0.04856907021939045,24,0.07969449746384487,23,0.9858597789821091,0.9879398676289193,0.9723340268597033,1.053866326529268,-0.010878535203041946,0.014233460813508268,-0.0004312147753346707,-0.005500477403453871,0.07969449746384487,-0.005500477403453871,False,True
541360,Professional & technical services,0.0942414876424102,4.0,23.0,24,-0.07237265919646782,23,0.0045678192582710815,24,-0.058776666476693384,24,0.12766458204112324,23,0.9599846957326369,0.9716371623435855,0.974153990437992,1.0942241514857853,-0.04104855305759876,0.009958315363766262,-0.010638811032637606,0.0424696071738245,0.12766458204112324,0.0424696071738245,False,False
457120,Retail trade - specialty,0.0938397180324226,3.0,24.0,24,-0.05404162382970022,23,0.005901597007852953,24,-0.02472841199133327,24,0.0733194091774803,23,0.9664005388055449,0.98645897261259,0.9947142124039295,1.0524262761779353,-0.022717517690831163,0.011292093113348134,0.023409443452722507,-0.011875565689818443,-0.02472841199133327,0.023409443452722507,True,False
551112,Management of companies,0.0934283423270242,4.0,23.0,24,0.2900091471089257,23,-0.17253870588653353,24,-0.1273580670720381,24,0.01270289445905537,23,1.2479385908849345,0.8676548020510987,0.8324484249903298,1.051958182073637,0.32133325324779477,-0.16714820978103834,-0.07922021162798232,-0.07249208040824337,0.01270289445905537,-0.07249208040824337,False,True
311613,Manufacturing - food/textiles,0.0933005989435638,4.0,23.0,24,-0.019031959082166004,23,0.00034416858769352004,24,-0.052145273134572706,24,0.07016700165142244,23,0.9979710936704658,0.9822861087663245,0.9659127866867964,1.0538300108764134,0.012292147056703055,0.005734664693188701,-0.004007417690516928,-0.015027973215876303,0.07016700165142244,-0.015027973215876303,False,True
484110,Transportation,0.093083693211389,4.0,23.0,24,-0.09756594293939387,23,0.01701630953073142,24,-0.021595369912220472,24,0.1022134821145241,23,0.9325223180644094,0.9873252922481277,1.0080956473703833,1.0720567423170797,-0.06624183680052481,0.0224068056362266,0.026542485531835306,0.017018507247225367,0.1022134821145241,0.017018507247225367,False,False
423320,Wholesale trade,0.0930722151756591,4.0,23.0,24,-0.07329682305111583,23,0.010893832217583943,24,-0.05245827128415414,24,0.11557102091921574,23,0.9575962505571266,0.9792731586419081,0.9791624022915216,1.0839681885094437,-0.04197271691224677,0.016284328323079123,-0.00432041584009836,0.030376046051917002,0.11557102091921574,0.030376046051917002,False,False
441227,Retail trade - general,0.0930402757904023,3.0,24.0,24,-0.11981527116064221,23,0.06391273093654515,24,-0.022489911351877015,24,0.0778877091138012,23,0.9167366738751709,1.0286616517776432,1.0127611678070252,1.041840506540161,-0.08849116502177315,0.06930322704204032,0.025647944092178764,-0.0073072657534975355,-0.022489911351877015,0.025647944092178764,True,False
444230,Retail trade - general,0.0929496255456274,3.0,24.0,24,-0.06013935917188772,23,0.04138909252914113,24,-0.06927789588693219,24,0.08163967326731857,23,0.9831525805424205,1.0126806540809705,0.9594305425612384,1.0447362228153707,-0.028815253033018663,0.04677958863463631,-0.021140040442876408,-0.0035553015999801735,-0.06927789588693219,-0.021140040442876408,True,True
541930,Professional & technical services,0.0926659317329028,4.0,23.0,24,-0.08542293899095676,23,0.003994501537475298,24,-0.06155540601338546,24,0.14412796940802688,23,0.9508986734347676,0.9671089240112692,0.9753301715128204,1.1066622310411427,-0.054098832852087705,0.009384997642970478,-0.013417550569329681,0.058932994540728145,0.14412796940802688,0.058932994540728145,False,False
621330,Health care & social assistance,0.0917569199370585,4.0,23.0,24,-0.09320693235252206,23,0.026257747489713542,24,-0.05857185405888434,24,0.12543182358755367,23,0.9450211845649846,0.9884075243250804,0.9792783691057488,1.0872929220041863,-0.061882826213653,0.03164824359520872,-0.010433998614828563,0.04023684872025493,0.12543182358755367,0.04023684872025493,False,False
213111,"Mining, quarrying, oil & gas",0.0916644957932978,4.0,23.0,24,-0.07384202742847465,23,0.0017056704675574297,24,-0.024926610725262612,24,0.09937349699950791,23,0.9481432221316393,0.9761112076030164,1.0006678521392784,1.0750777181260658,-0.04251792128960559,0.007096166573052611,0.023211244718793166,0.014178522132209173,0.09937349699950791,0.014178522132209173,False,False
541940,Professional & technical services,0.0899091895243855,3.0,24.0,24,-0.10762625028472492,23,0.019988375831628463,24,-0.035373466567930216,24,0.12424276057225468,23,0.9287638708254463,0.9844518439174671,1.0001630653462312,1.0866212199108556,-0.07630214414585586,0.025378871937123643,0.012764388876125562,0.03904778570495594,-0.035373466567930216,0.012764388876125562,True,False
482111,Transportation,0.0898840845256765,1.0,23.0,24,0.004505884211766058,23,-0.028513697809743405,24,-0.06023734700307104,24,0.06069086362855537,23,1.0526199351024017,0.9689471648900335,0.9423017902971521,1.0361311097104127,0.03582999035063512,-0.023123201704248225,-0.012099491559015262,-0.024504111238743367,0.004505884211766058,0.03582999035063512,False,False
336214,Manufacturing - metals/machinery,0.089596371266977,3.0,24.0,24,-0.08862063977707861,23,0.04097839685366398,24,-0.061269470554727735,24,0.10739646153644372,23,0.9510140607650509,1.0042265935904384,0.9754823327084979,1.069277012936013,-0.05729653363820955,0.046368892959159164,-0.013131615110671957,0.022201486669144982,-0.061269470554727735,-0.013131615110671957,True,True
